groupId,lastUpdate,count,score,text
1739991727000000001,2025-04-29 17:08:06,115,12.549,Apr 29 17:08:06 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-notification-00531: The system clock was updated from primary NTP server type 192.168.88.1 with an adjustment of 1781 ms. Authentication was None. Update mode was Automatic (2025-04-29 17:08:06)
1745864774000000011,2025-04-29 16:24:14,113,0.000,"Apr 28 03:30:12 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE 122.53.157.171 child sa with CREATE CHILD SA: Completed negotiations with SPI 37aca02d, tunnel ID 104, and lifetime 3600 seconds/0 KB. (2025-04-28 03:30:12)"
1745299033000000006,2025-04-29 13:31:14,106,0.000,"Apr 29 13:31:14 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-notification-00257(traffic): start_time=""2025-04-29 13:31:14"" duration=0 policy_id=546 service=DNS (tcp) proto=6 src zone=OpenVPN dst zone=Trust action=Deny sent=0 rcvd=32 src=192.168.183.81 dst=192.168.1.1 src_port=61295 dst_port=53 session_id=0 reason=Traffic Denied"
1745825606000000005,2025-04-29 16:58:51,97,8.666,Apr 29 16:58:51 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE 210.184.113.40 Phase 2 msg ID 470d0413: Responded to the peer's first message. (2025-04-29 16:58:52)
1745912496000000002,2025-04-29 17:39:36,94,8.880,Apr 29 17:39:36 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE V2 189.115.47.130: Received a notification message for 7 NOTIFY_MSG_INVALID_SYNTAX. (2025-04-29 17:39:36)
1745908825000000001,2025-04-29 16:40:16,61,0.000,Apr 29 16:40:16 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE V2 189.115.47.130: Received a notification message for 7 NOTIFY_MSG_INVALID_SYNTAX. (2025-04-29 16:40:16)
1745777700000000003,2025-04-29 01:10:44,90,0.000,Apr 27 03:19:44 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE V2 121.97.69.116: Received a notification message for 16395 NOTIFY_MSG_NON_FIRST_FRAGMENTS_ALSO. (2025-04-27 03:19:43)
1745864704000000007,2025-04-29 15:14:28,90,0.000,Apr 29 03:42:05 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: Rejected an IKE packet on ethernet0/1 from 147.185.132.126:53494 to 202.214.113.11:500 with cookies 0db5548a85b2dd4a and 0000000000000000 because an initial Phase 1 packet arrived from an unrecognized peer gateway. (2025-04-29 03:42:05)
1745645077000000006,2025-04-29 12:55:02,75,0.000,Apr 29 12:55:02 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: Rejected an IKE packet on ethernet0/2 from 167.94.138.151:51966 to 124.35.140.186:500 with cookies 4d65822107fcfd52 and 0000000000000000 because an initial Phase 1 packet arrived from an unrecognized peer gateway. (2025-04-29 12:55:02)
1745778604000000008,2025-04-29 01:26:40,76,0.000,"Apr 29 01:26:40 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE 122.53.157.171 child sa with CREATE CHILD SA: Completed negotiations with SPI 37aca0ea, tunnel ID 104, and lifetime 3600 seconds/0 KB. (2025-04-29 01:26:40)"
1745802077000000001,2025-04-29 03:44:21,72,0.000,"Apr 29 03:44:21 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-notification-00257(traffic): start_time=""2025-04-29 03:44:20"" duration=0 policy_id=14 service=udp/port:443 proto=17 src zone=DMZ dst zone=Untrust action=Deny sent=0 rcvd=1258 src=192.168.64.7 dst=142.251.42.164 src_port=44467 dst_port=443 session_id=0 reason=Traffic Denied"
1745863822000000003,2025-04-29 16:07:46,72,0.000,"Apr 28 03:15:00 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE 121.97.69.116 child sa with CREATE CHILD SA: Completed negotiations with SPI 37aca029, tunnel ID 103, and lifetime 3600 seconds/0 KB. (2025-04-28 03:15:00)"
1745863866000000005,2025-04-29 16:09:04,72,0.000,"Apr 28 03:14:58 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE 124.43.18.36 child sa with CREATE CHILD SA: Completed negotiations with SPI 37aca028, tunnel ID 128, and lifetime 3600 seconds/0 KB. (2025-04-28 03:14:58)"
1745864768000000009,2025-04-29 16:24:05,72,0.000,"Apr 28 03:30:02 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE 1.179.228.242 child sa with CREATE CHILD SA: Completed negotiations with SPI 37aca02a, tunnel ID 160, and lifetime 3600 seconds/0 KB. (2025-04-28 03:30:02)"
1739996497000000002,2025-04-29 17:25:36,68,7.411,Apr 29 17:25:36 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE 122.53.157.171 IKESA : Completed IKESA negotiations with CREATE CHILD SA. (2025-04-29 17:25:36)
1742905391000000007,2025-04-29 05:26:44,65,0.000,Apr 29 05:26:44 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-notification-00008: System clock configurations have been changed by brastel_admins (2025-04-29 05:26:44)
1745863306000000001,2025-04-29 11:00:08,63,0.000,Apr 28 03:36:11 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE 210.184.113.40: Received a notification message for DOI 1 40001 NOTIFY_NS_NHTB_INFORM. (2025-04-28 03:36:11)
1740042698000000002,2025-04-29 17:34:39,62,6.157,"Apr 29 17:34:39 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-notification-00257(traffic): start_time=""2025-04-29 16:27:32"" duration=4027 policy_id=1047 service=tcp/port:3389 proto=6 src zone=Trust dst zone=DMZ action=Permit sent=244934 rcvd=638569 src=192.168.161.8 dst=192.168.64.110 src_port=53372 dst_port=3389 src-xlated ip=192.168.161.8 port=53372 dst-xlated ip=192.168.64.110 port=3389 session_id=45182 reason=Close - AGE OUT"
1745689222000000001,2025-04-29 02:39:13,58,0.000,Apr 27 03:48:22 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE V2 189.115.47.130: Received a notification message for 7 NOTIFY_MSG_INVALID_SYNTAX. (2025-04-27 03:48:22)
1739992784000000010,2025-04-29 17:26:47,50,12.658,Apr 29 17:26:47 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-notification-00008: System clock configurations have been changed by brastel_admins (2025-04-29 17:26:47)
1743997256000000002,2025-04-29 16:45:27,47,5.957,"Apr 29 16:45:27 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-notification-00257(traffic): start_time=""2025-04-29 16:05:23"" duration=2405 policy_id=1046 service=tcp/port:3389 proto=6 src zone=Trust dst zone=DMZ action=Permit sent=111876 rcvd=206632 src=192.168.130.5 dst=192.168.64.163 src_port=54045 dst_port=3389 src-xlated ip=192.168.130.5 port=54045 dst-xlated ip=192.168.64.163 port=3389 session_id=45677 reason=Close - AGE OUT"
1745626106000000001,2025-04-29 09:39:28,42,0.000,"Apr 29 09:39:28 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-notification-00257(traffic): start_time=""2025-04-29 09:39:28"" duration=0 policy_id=670 service=udp/port:3389 proto=17 src zone=OpenVPN dst zone=Untrust action=Deny sent=0 rcvd=1240 src=192.168.184.137 dst=192.168.140.88 src_port=58938 dst_port=3389 session_id=0 reason=Traffic Denied"
1745818845000000001,2025-04-28 14:59:45,40,0.000,Apr 28 15:39:46 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE V2 189.115.47.130: Received a notification message for 7 NOTIFY_MSG_INVALID_SYNTAX. (2025-04-28 15:39:46)
1745822446000000001,2025-04-28 15:59:46,40,0.000,Apr 28 16:39:07 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE V2 189.115.47.130: Received a notification message for 7 NOTIFY_MSG_INVALID_SYNTAX. (2025-04-28 16:39:06)
1745826027000000001,2025-04-28 16:59:56,40,0.000,Apr 28 17:40:27 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE V2 189.115.47.130: Received a notification message for 7 NOTIFY_MSG_INVALID_SYNTAX. (2025-04-28 17:40:27)
1745848351000000017,2025-04-28 23:07:33,40,0.000,Apr 28 23:07:33 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-notification-00625: Session (id 46456 src-ip 192.168.67.51 dst-ip 38.90.226.63 dst port 443) route is valid. (2025-04-28 23:07:32)
1745777698000000002,2025-04-29 01:11:26,38,0.000,"Apr 29 01:11:26 nfpfw003 NFPFW003: NetScreen device_id=NFPFW003  [Root]system-information-00536: IKE 124.43.18.36 child sa with CREATE CHILD SA: Completed negotiations with SPI 37aca0e5, tunnel ID 128, and lifetime 3600 seconds/0 KB. (2025-04-29 01:11:26)"
