groupId,count,score,text
1745757004000000001,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" *=""Remote access * *"" client_used=""SSLVPN"" src_ip=""192.168.161.4"" message=""User * of * Remote access * * logged * successfully to Firewall through authentication mechanism * 192.168.161.4"" *=""* * *"" src_country=""R1"""
1745781165000000004,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Firewall"" log_component=""SSL VPN"" log_subtype=""Denied"" log_version=* severity=""Information"" fw_rule_id=""N/A"" nat_rule_id=""*"" fw_rule_type=""NETWORK"" ether_type=""IPv4 (0x0800)"" in_interface=""*"" src_ip=""*"" src_country=""R1"" dst_ip=""*"" dst_country=""R1"" protocol=""*"" hb_status=""No Heartbeat"" app_resolved_by=""Signature"" app_is_cloud=""FALSE"" qualifier=""New"" in_display_interface=""*"" log_occurrence=""*"""
1745797882000000003,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - * *"" client_used=""SSLVPN"" src_ip=""192.168.160.2"" message=""User * of * Remote access - * * logged * successfully to Firewall through authentication mechanism * 192.168.160.2"" user_full_name=""* * *"" src_country=""R1"""
1745798080000000004,4,0.00,"device_serial_id=""X21018WXP44Y21D"" log_id=""*"" log_type=""Event"" log_component=""Anti-Virus"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* AV definitions upgraded from * to 1.0.20473."""
1745798097000000005,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Anti-Virus"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* AV definitions upgraded from * to 1.0.20473."""
1745806519000000002,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""2025-04-28T09:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""* * * *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745810547000000001,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" bytes_sent=* message=""User * was logged out of firewall"" user_full_name=""* * *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745819768000000004,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" message=""User * was logged out of firewall"" user_full_name=""* * *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745827690000000003,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - * *"" client_used=""SSLVPN"" src_ip=""192.168.161.4"" message=""User * of * Remote access - * * logged * successfully to Firewall through authentication mechanism * 192.168.161.4"" user_full_name=""* * *"" src_country=""R1"""
1745830864000000001,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""SSL VPN"" log_subtype=""System"" log_version=* severity=""Information"" access_type=""Remote Access"" Reason=""Logout"" start=""*:*:*+*"" user_name=""*"" src_ip=""192.168.160.1"" bytes_sent=* bytes_received=* status=""Terminated"" message=""SSL VPN User '*' disconnected"" end=""*:*:*+*"" dst_ip=""192.168.160.2"" src_country=""R1"" dst_country=""R1"""
1745830864000000002,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""192.168.160.2"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""* * *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745834731000000001,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku 6F"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""* * * *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745834960000000002,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""192.168.161.4"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""* * *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745841281000000001,4,0.00,"device_serial_id=""X21018WXP44Y21D"" log_id=""*"" log_type=""Event"" log_component=""*"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* * definitions upgraded from * to 1.0.20474."""
1745841297000000002,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""*"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* * definitions upgraded from * to 1.0.20474."""
1745841382000000004,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" *=""Remote access * *"" client_used=""SSLVPN"" src_ip=""192.168.160.2"" message=""User * of * Remote access * * logged * successfully to Firewall through authentication mechanism * 192.168.160.2"" *=""* * *"" src_country=""R1"""
1745841713000000002,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""192.168.160.2"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""* * *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745870077000000001,4,0.00,"device_serial_id=""X21018WXP44Y21D"" log_id=""*"" log_type=""Event"" log_component=""*"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* * definitions upgraded from * to 1.0.20475."""
1745870094000000002,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""*"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* * definitions upgraded from * to 1.0.20475."""
1745823685000000001,4,6.32,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - *"" client_used=""SSLVPN"" src_ip=""*"" message=""User * of * Remote access - * logged * successfully to Firewall through authentication mechanism * *"" user_full_name=""* * * * *"" src_country=""R1"""
1744620960000000001,2,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""SSL VPN Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" client_used=""SSLVPN"" *=""*"" src_ip=""*"" message=""User * * * to * to SSLVPN * * authentication *"" src_country=""USA"""
1745757062000000002,2,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""192.168.161.4"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""*, * *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745795860000000001,2,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" *=""Remote access * *"" client_used=""SSLVPN"" src_ip=""192.168.160.2"" message=""User * * * Remote access * * logged * successfully to Firewall through authentication mechanism * 192.168.160.2"" *=""* *"" src_country=""R1"""
1745797850000000001,2,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""SSL VPN"" log_subtype=""System"" log_version=* severity=""Information"" access_type=""Remote Access"" Reason=""*"" start=""*:*:*+*"" user_name=""janio"" src_ip=""192.168.160.1"" bytes_sent=* bytes_received=* status=""*"" message=""SSL VPN User 'janio' *"" end=""*:*:*+*"" dst_ip=""192.168.160.2"" src_country=""R1"" dst_country=""R1"""
1745797850000000002,2,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""janio"" user_group=""Remote access - *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""192.168.160.2"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User janio * logged * of firewall"" user_full_name=""* Janio"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745801401000000002,2,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""2025-04-28T09:*:*+*"" bytes_sent=* message=""User * was logged out of firewall"" user_full_name=""* * * *"" end=""2025-04-28T09:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745805737000000001,2,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""* * * *"" end=""2025-04-28T11:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745808847000000002,2,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""2025-04-28T11:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""* * * *"" end=""2025-04-28T11:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745812479000000001,2,0.00,"device_serial_id=""X21018WXP44Y21D"" log_id=""*"" log_type=""Event"" log_component=""Anti-Virus"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* AV definitions upgraded from * to 1.0.426891."""
1745812505000000002,2,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Anti-Virus"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* AV definitions upgraded from * to 1.0.426891."""
1745818504000000001,2,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""2025-04-28T09:*:*+*"" bytes_sent=* message=""User * was logged out of firewall"" user_full_name=""* * * *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745819679000000002,2,0.00,"device_serial_id=""X21018WXP44Y21D"" log_id=""*"" log_type=""Event"" log_component=""Anti-Virus"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* AV definitions upgraded from * to 1.0.426892."""
1745819697000000003,2,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Anti-Virus"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* AV definitions upgraded from * to 1.0.426892."""
1745824634000000003,2,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" message=""User * was logged out of firewall"" user_full_name=""* *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745826913000000002,2,0.00,"device_serial_id=""X21018WXP44Y21D"" log_id=""*"" log_type=""Event"" log_component=""*"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* * definitions upgraded from * to 1.0.0576."""
1745826971000000003,2,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""*"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* * definitions upgraded from * to 1.0.0576."""
1745834082000000001,2,0.00,"device_serial_id=""X21018WXP44Y21D"" log_id=""*"" log_type=""Event"" log_component=""*"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* * definitions upgraded from * to 1.0.426893."""
1745834108000000002,2,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""*"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* * definitions upgraded from * to 1.0.426893."""
